id,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,flight_terminal,empty_spaces,air_classes,count_date,type_mc,flight_datetime_start,flight_datetime_finish,C_vc,index
492,D,2019-05-17 14:10:00,SU,1124,D,AER,32A,158,116,193,1,42,Narrow_Body,4,away,2019-05-17 13:05:00,2019-05-17 14:10:00,1550,301
493,A,2019-05-17 14:10:00,SU,1641,D,OMS,73H,158,130,4,3,28,Narrow_Body,4,away,2019-05-17 14:10:00,2019-05-17 15:15:00,1500,595
494,A,2019-05-17 14:15:00,SU,2321,I,MUC,32A,158,127,8,3,31,Narrow_Body,5,away,2019-05-17 14:15:00,2019-05-17 15:20:00,1500,806
495,D,2019-05-17 14:15:00,SU,102,I,JFK,77W,402,191,21,3,211,Wide_Body,5,jetbridge,2019-05-17 13:15:00,2019-05-17 14:15:00,2050,44
496,A,2019-05-17 14:15:00,AF,1044,I,CDG,319,143,132,9,5,11,Narrow_Body,5,away,2019-05-17 14:15:00,2019-05-17 15:20:00,1550,273
497,A,2019-05-17 14:15:00,SU,1563,D,IKT,73H,158,120,193,1,38,Narrow_Body,5,away,2019-05-17 14:15:00,2019-05-17 15:20:00,1550,577
498,D,2019-05-17 14:15:00,SU,2074,I,LCA,321,170,106,8,5,64,Narrow_Body,5,away,2019-05-17 13:10:00,2019-05-17 14:15:00,1550,726
499,D,2019-05-17 14:20:00,D2,164,D,KVK,CR2,50,49,78,3,1,Regional,4,away,2019-05-17 13:30:00,2019-05-17 14:20:00,1300,66
500,D,2019-05-17 14:20:00,SU,1232,D,UFA,32A,158,158,207,1,0,Narrow_Body,4,away,2019-05-17 13:15:00,2019-05-17 14:20:00,1550,385
501,A,2019-05-17 14:20:00,SU,1043,D,OGZ,32A,158,95,194,1,63,Narrow_Body,4,away,2019-05-17 14:20:00,2019-05-17 15:25:00,1550,272
502,A,2019-05-17 14:20:00,SU,1371,D,EGO,SU9,87,74,195,1,13,Regional,4,away,2019-05-17 14:20:00,2019-05-17 15:10:00,1250,467
503,D,2019-05-17 14:25:00,SU,1680,D,NBC,32A,158,106,208,1,52,Narrow_Body,4,away,2019-05-17 13:20:00,2019-05-17 14:25:00,1550,604
504,A,2019-05-17 14:25:00,N4,184,D,MRV,73H,189,126,3,3,63,Narrow_Body,4,away,2019-05-17 14:25:00,2019-05-17 15:30:00,1500,79
505,A,2019-05-17 14:25:00,SU,1367,D,STW,SU9,87,71,87,1,16,Regional,4,away,2019-05-17 14:25:00,2019-05-17 15:15:00,1250,463
506,D,2019-05-17 14:25:00,SU,2154,I,DUS,32B,183,140,3,3,43,Narrow_Body,4,away,2019-05-17 13:20:00,2019-05-17 14:25:00,1500,766
507,A,2019-05-17 14:30:00,SU,233,I,DEL,333,296,285,3,3,11,Wide_Body,4,away,2019-05-17 14:30:00,2019-05-17 15:50:00,2000,119
508,D,2019-05-17 14:30:00,SU,2326,I,MUC,73H,158,88,3,3,70,Narrow_Body,4,away,2019-05-17 13:25:00,2019-05-17 14:30:00,1500,809
509,D,2019-05-17 14:30:00,SU,2408,I,FCO,320,140,77,83,3,63,Narrow_Body,4,away,2019-05-17 13:25:00,2019-05-17 14:30:00,1600,849
510,A,2019-05-17 14:30:00,SU,1401,D,SVX,32A,158,144,89,1,14,Narrow_Body,4,away,2019-05-17 14:30:00,2019-05-17 15:35:00,1550,485
511,A,2019-05-17 14:35:00,FV,6298,D,KHV,773,373,248,3,3,125,Wide_Body,4,away,2019-05-17 14:35:00,2019-05-17 15:55:00,2000,994
512,A,2019-05-17 14:35:00,SU,1133,D,AER,SU9,87,82,196,1,5,Regional,4,away,2019-05-17 14:35:00,2019-05-17 15:25:00,1250,308
513,D,2019-05-17 14:35:00,LO,676,I,WAW,E75,82,57,3,5,25,Regional,4,away,2019-05-17 13:45:00,2019-05-17 14:35:00,1250,224
514,D,2019-05-17 14:35:00,SU,2694,I,AMS,32B,183,133,84,5,50,Narrow_Body,4,away,2019-05-17 13:30:00,2019-05-17 14:35:00,1600,957
515,A,2019-05-17 14:40:00,BT,428,I,RIX,CS3,145,81,2,5,64,Narrow_Body,4,away,2019-05-17 14:40:00,2019-05-17 15:45:00,1550,175
516,A,2019-05-17 14:40:00,SU,15,D,LED,32A,158,141,191,1,17,Narrow_Body,4,away,2019-05-17 14:40:00,2019-05-17 15:45:00,1550,11
517,D,2019-05-17 14:40:00,SU,2412,I,MXP,320,140,95,2,3,45,Narrow_Body,4,away,2019-05-17 13:35:00,2019-05-17 14:40:00,1500,853
518,D,2019-05-17 14:40:00,SU,1104,D,KRR,73H,158,140,191,1,18,Narrow_Body,4,away,2019-05-17 13:35:00,2019-05-17 14:40:00,1550,287
519,A,2019-05-17 14:45:00,SU,205,I,PEK,77W,402,357,3,3,45,Wide_Body,5,away,2019-05-17 14:45:00,2019-05-17 16:05:00,2100,100
520,A,2019-05-17 14:45:00,FV,6176,D,SIP,73H,189,70,2,3,119,Narrow_Body,5,away,2019-05-17 14:45:00,2019-05-17 15:50:00,1500,975
521,D,2019-05-17 14:45:00,EO,529,D,REN,E90,110,99,2,3,11,Regional,5,away,2019-05-17 13:55:00,2019-05-17 14:45:00,1200,203
522,A,2019-05-17 14:45:00,SU,1231,D,UFA,SU9,87,82,90,1,5,Regional,5,away,2019-05-17 14:45:00,2019-05-17 15:35:00,1250,384
523,D,2019-05-17 14:45:00,SU,1434,D,MQF,SU9,87,75,90,1,12,Regional,5,away,2019-05-17 13:55:00,2019-05-17 14:45:00,1250,512
524,D,2019-05-17 14:50:00,SU,1174,D,ASF,32A,158,118,200,1,40,Narrow_Body,5,away,2019-05-17 13:45:00,2019-05-17 14:50:00,1550,337
525,A,2019-05-17 14:50:00,SU,1759,D,VOG,73H,158,148,90,1,10,Narrow_Body,5,away,2019-05-17 14:50:00,2019-05-17 15:55:00,1550,619
526,D,2019-05-17 14:50:00,SU,1078,D,IGT,32A,158,77,90,1,81,Narrow_Body,5,away,2019-05-17 13:45:00,2019-05-17 14:50:00,1550,281
527,D,2019-05-17 14:50:00,SU,2628,I,BRU,73H,158,66,79,5,92,Narrow_Body,5,away,2019-05-17 13:45:00,2019-05-17 14:50:00,1600,941
528,A,2019-05-17 14:50:00,SU,1499,D,GRV,32A,158,135,90,1,23,Narrow_Body,5,away,2019-05-17 14:50:00,2019-05-17 15:55:00,1550,549
529,D,2019-05-17 14:55:00,SU,2014,I,PRG,73H,158,66,80,5,92,Narrow_Body,6,away,2019-05-17 13:50:00,2019-05-17 14:55:00,1600,700
530,A,2019-05-17 14:55:00,SU,2537,I,DUS,32B,183,147,1,3,36,Narrow_Body,6,away,2019-05-17 14:55:00,2019-05-17 16:00:00,1500,907
531,D,2019-05-17 14:55:00,SU,1624,D,SIP,32A,158,156,201,1,2,Narrow_Body,6,away,2019-05-17 13:50:00,2019-05-17 14:55:00,1550,584
532,A,2019-05-17 14:55:00,EO,302,D,BQS,763,290,171,11,3,119,Wide_Body,6,away,2019-05-17 14:55:00,2019-05-17 16:15:00,1900,143
533,D,2019-05-17 14:55:00,SU,1182,D,VOG,73H,158,145,202,1,13,Narrow_Body,6,away,2019-05-17 13:50:00,2019-05-17 14:55:00,1550,339
534,A,2019-05-17 14:55:00,EO,230,D,AER,73H,189,89,2,3,100,Narrow_Body,6,away,2019-05-17 14:55:00,2019-05-17 16:00:00,1500,117
535,A,2019-05-17 15:00:00,MU,261,I,PVG,333,298,225,74,2,73,Wide_Body,5,away,2019-05-17 15:00:00,2019-05-17 16:20:00,2050,130
536,A,2019-05-17 15:00:00,SU,1287,D,ULV,SU9,87,71,88,1,16,Regional,5,away,2019-05-17 15:00:00,2019-05-17 15:50:00,1250,412
537,D,2019-05-17 15:00:00,SU,1142,D,AAQ,32A,158,151,88,1,7,Narrow_Body,5,away,2019-05-17 13:55:00,2019-05-17 15:00:00,1550,315
538,D,2019-05-17 15:00:00,N4,191,I,UGC,73H,189,80,74,2,109,Narrow_Body,5,away,2019-05-17 13:55:00,2019-05-17 15:00:00,1550,86
539,A,2019-05-17 15:00:00,SU,1053,D,MCX,32A,158,91,88,1,67,Narrow_Body,5,away,2019-05-17 15:00:00,2019-05-17 16:05:00,1550,276
540,D,2019-05-17 15:05:00,SU,1768,D,PEE,32A,158,83,203,1,75,Narrow_Body,2,away,2019-05-17 14:00:00,2019-05-17 15:05:00,1550,622
541,A,2019-05-17 15:05:00,SU,2417,I,MXP,320,140,56,6,3,84,Narrow_Body,2,away,2019-05-17 15:05:00,2019-05-17 16:10:00,1500,858
542,A,2019-05-17 15:10:00,SU,1277,D,KZN,73H,158,144,86,1,14,Narrow_Body,6,away,2019-05-17 15:10:00,2019-05-17 16:15:00,1550,408
543,D,2019-05-17 15:10:00,SU,1064,D,NAL,32A,158,115,86,1,43,Narrow_Body,6,away,2019-05-17 14:05:00,2019-05-17 15:10:00,1550,279
544,A,2019-05-17 15:10:00,SU,2207,I,HEL,SU9,87,55,8,3,32,Regional,6,away,2019-05-17 15:10:00,2019-05-17 16:00:00,1200,786
545,A,2019-05-17 15:10:00,SU,17,D,LED,73H,158,145,86,1,13,Narrow_Body,6,away,2019-05-17 15:10:00,2019-05-17 16:15:00,1550,13
546,D,2019-05-17 15:10:00,SU,2050,I,TIV,73H,158,149,8,3,9,Narrow_Body,6,away,2019-05-17 14:05:00,2019-05-17 15:10:00,1500,718
547,D,2019-05-17 15:10:00,SU,1324,D,MMK,32A,158,136,86,1,22,Narrow_Body,6,away,2019-05-17 14:05:00,2019-05-17 15:10:00,1550,437
548,A,2019-05-17 15:15:00,SU,1003,D,KGD,32A,158,154,86,1,4,Narrow_Body,5,away,2019-05-17 15:15:00,2019-05-17 16:20:00,1550,260
549,A,2019-05-17 15:15:00,SU,1501,D,TJM,32A,158,158,87,1,0,Narrow_Body,5,away,2019-05-17 15:15:00,2019-05-17 16:20:00,1550,551
550,A,2019-05-17 15:15:00,AZ,548,I,FCO,320,180,134,4,5,46,Narrow_Body,5,away,2019-05-17 15:15:00,2019-05-17 16:20:00,1550,207
551,D,2019-05-17 15:15:00,RL,7717,I,DLM,752,224,180,42,2,44,Wide_Body,5,away,2019-05-17 13:55:00,2019-05-17 15:15:00,2200,1001
552,D,2019-05-17 15:15:00,AF,1045,I,CDG,319,143,127,4,5,16,Narrow_Body,5,away,2019-05-17 14:10:00,2019-05-17 15:15:00,1550,274
553,D,2019-05-17 15:20:00,SU,1404,D,SVX,32A,158,135,197,1,23,Narrow_Body,3,away,2019-05-17 14:15:00,2019-05-17 15:20:00,1550,488
554,A,2019-05-17 15:20:00,FV,6188,D,MRV,73H,189,97,4,3,92,Narrow_Body,3,away,2019-05-17 15:20:00,2019-05-17 16:25:00,1500,981
555,D,2019-05-17 15:20:00,SU,22,D,LED,32A,158,147,204,1,11,Narrow_Body,3,away,2019-05-17 14:15:00,2019-05-17 15:20:00,1550,18
556,A,2019-05-17 15:25:00,SU,1135,D,AER,73H,158,153,190,1,5,Narrow_Body,4,away,2019-05-17 15:25:00,2019-05-17 16:30:00,1550,310
557,D,2019-05-17 15:25:00,BT,429,I,RIX,CS3,145,123,10,5,22,Narrow_Body,4,away,2019-05-17 14:20:00,2019-05-17 15:25:00,1550,176
558,A,2019-05-17 15:25:00,SU,1101,D,KRR,SU9,87,58,191,1,29,Regional,4,away,2019-05-17 15:25:00,2019-05-17 16:15:00,1250,284
559,D,2019-05-17 15:25:00,SU,2314,I,SXF,32A,158,110,78,3,48,Narrow_Body,4,away,2019-05-17 14:20:00,2019-05-17 15:25:00,1600,799
560,A,2019-05-17 15:30:00,SU,2483,I,VRN,320,140,113,5,3,27,Narrow_Body,4,away,2019-05-17 15:30:00,2019-05-17 16:35:00,1500,891
561,A,2019-05-17 15:30:00,SU,1621,D,SIP,32A,158,155,192,1,3,Narrow_Body,4,away,2019-05-17 15:30:00,2019-05-17 16:35:00,1550,581
562,D,2019-05-17 15:30:00,SU,2656,I,FRA,73H,158,132,5,3,26,Narrow_Body,4,away,2019-05-17 14:25:00,2019-05-17 15:30:00,1500,947
563,D,2019-05-17 15:30:00,SU,1154,D,ROV,32A,158,153,192,1,5,Narrow_Body,4,away,2019-05-17 14:25:00,2019-05-17 15:30:00,1550,325
564,A,2019-05-17 15:35:00,SU,2307,I,FRA,32B,183,171,5,3,12,Narrow_Body,5,away,2019-05-17 15:35:00,2019-05-17 16:40:00,1600,796
565,D,2019-05-17 15:35:00,SU,1248,D,REN,73H,158,143,198,1,15,Narrow_Body,5,away,2019-05-17 14:30:00,2019-05-17 15:35:00,1550,391
566,A,2019-05-17 15:35:00,SU,43,D,LED,32A,158,150,89,1,8,Narrow_Body,5,away,2019-05-17 15:35:00,2019-05-17 16:40:00,1550,37
567,D,2019-05-17 15:35:00,SU,202,I,PEK,333,296,200,5,3,96,Wide_Body,5,away,2019-05-17 14:15:00,2019-05-17 15:35:00,1900,96
568,A,2019-05-17 15:35:00,SU,2061,I,SOF,32A,158,114,74,2,44,Narrow_Body,5,away,2019-05-17 15:35:00,2019-05-17 16:40:00,1550,721
569,A,2019-05-17 15:40:00,SU,2185,I,VIE,32B,183,99,5,5,84,Narrow_Body,4,away,2019-05-17 15:40:00,2019-05-17 16:45:00,1550,778
570,A,2019-05-17 15:40:00,SU,2001,I,WAW,73H,158,134,7,3,24,Narrow_Body,4,away,2019-05-17 15:40:00,2019-05-17 16:45:00,1500,691
571,D,2019-05-17 15:40:00,SU,1700,D,VVO,77W,402,319,5,3,83,Wide_Body,4,away,2019-05-17 14:20:00,2019-05-17 15:40:00,2000,606
572,A,2019-05-17 15:40:00,SU,2699,I,RIX,SU9,87,70,5,3,17,Regional,4,away,2019-05-17 15:40:00,2019-05-17 16:30:00,1200,959
573,A,2019-05-17 15:45:00,SU,2313,I,SXF,32A,158,111,8,3,47,Narrow_Body,3,away,2019-05-17 15:45:00,2019-05-17 16:50:00,1500,798
574,D,2019-05-17 15:45:00,FV,6173,D,SIP,73H,189,124,8,3,65,Narrow_Body,3,away,2019-05-17 14:40:00,2019-05-17 15:45:00,1500,972
575,A,2019-05-17 15:45:00,SU,2425,I,BLQ,320,140,98,8,5,42,Narrow_Body,3,away,2019-05-17 15:45:00,2019-05-17 16:50:00,1550,864
576,A,2019-05-17 15:50:00,SU,1703,D,VVO,333,296,237,9,3,59,Wide_Body,4,away,2019-05-17 15:50:00,2019-05-17 17:10:00,1900,609
577,D,2019-05-17 15:50:00,EO,225,D,AER,73H,189,153,9,3,36,Narrow_Body,4,away,2019-05-17 14:45:00,2019-05-17 15:50:00,1500,112
578,D,2019-05-17 15:50:00,FV,4301,D,KUF,73H,189,41,199,1,148,Narrow_Body,4,away,2019-05-17 14:45:00,2019-05-17 15:50:00,1550,961
579,A,2019-05-17 15:50:00,SU,2211,I,ARN,73H,158,109,9,3,49,Narrow_Body,4,away,2019-05-17 15:50:00,2019-05-17 16:55:00,1500,788
580,A,2019-05-17 15:55:00,SU,1463,D,OVB,73H,158,156,90,1,2,Narrow_Body,3,away,2019-05-17 15:55:00,2019-05-17 17:00:00,1550,531
581,D,2019-05-17 15:55:00,SU,1106,D,KRR,73H,158,147,90,1,11,Narrow_Body,3,away,2019-05-17 14:50:00,2019-05-17 15:55:00,1550,289
582,D,2019-05-17 15:55:00,SU,2156,I,BOJ,32A,158,156,75,3,2,Narrow_Body,3,away,2019-05-17 14:50:00,2019-05-17 15:55:00,1600,768
583,D,2019-05-17 16:00:00,SU,1192,D,KZN,SU9,87,70,195,1,17,Regional,3,away,2019-05-17 15:10:00,2019-05-17 16:00:00,1250,349
584,D,2019-05-17 16:00:00,SU,1258,D,UFA,SU9,87,85,200,1,2,Regional,3,away,2019-05-17 15:10:00,2019-05-17 16:00:00,1250,397
585,A,2019-05-17 16:00:00,SU,2131,I,IST,73H,158,129,75,2,29,Narrow_Body,3,away,2019-05-17 16:00:00,2019-05-17 17:05:00,1550,751
586,D,2019-05-17 16:05:00,FV,6185,D,AER,73H,189,83,79,3,106,Narrow_Body,5,away,2019-05-17 15:00:00,2019-05-17 16:05:00,1600,978
587,A,2019-05-17 16:05:00,SU,261,I,NRT,77W,402,356,1,3,46,Wide_Body,5,away,2019-05-17 16:05:00,2019-05-17 17:25:00,2100,131
588,D,2019-05-17 16:05:00,SU,2348,I,HAM,320,140,100,1,3,40,Narrow_Body,5,away,2019-05-17 15:00:00,2019-05-17 16:05:00,1500,821
589,D,2019-05-17 16:05:00,N4,133,D,SIP,73H,189,165,12,3,24,Narrow_Body,5,jetbridge,2019-05-17 15:15:00,2019-05-17 16:05:00,1750,54
590,A,2019-05-17 16:05:00,KL,903,I,AMS,73H,186,173,1,5,13,Narrow_Body,5,away,2019-05-17 16:05:00,2019-05-17 17:10:00,1750,246
591,A,2019-05-17 16:10:00,SU,2169,I,BRU,73H,158,136,2,5,22,Narrow_Body,4,away,2019-05-17 16:10:00,2019-05-17 17:15:00,1550,773
592,A,2019-05-17 16:10:00,SU,2101,I,RIX,SU9,87,47,3,3,40,Regional,4,away,2019-05-17 16:10:00,2019-05-17 17:00:00,1200,735
593,D,2019-05-17 16:10:00,SU,2164,I,VNO,SU9,87,32,2,3,55,Regional,4,away,2019-05-17 15:20:00,2019-05-17 16:10:00,1200,770
594,A,2019-05-17 16:10:00,SU,2607,I,LIS,73H,158,125,2,3,33,Narrow_Body,4,away,2019-05-17 16:10:00,2019-05-17 17:15:00,1500,932
595,A,2019-05-17 16:15:00,D2,165,D,CEE,CR2,50,29,6,3,21,Regional,4,away,2019-05-17 16:15:00,2019-05-17 17:05:00,1200,67
596,D,2019-05-17 16:15:00,SU,1862,I,EVN,32B,183,147,6,3,36,Narrow_Body,4,away,2019-05-17 15:10:00,2019-05-17 16:15:00,1500,651
597,A,2019-05-17 16:15:00,OK,894,I,PRG,73H,189,142,76,2,47,Narrow_Body,4,away,2019-05-17 16:15:00,2019-05-17 17:20:00,1550,241
598,D,2019-05-17 16:15:00,SU,2124,I,SKG,320,140,116,76,3,24,Narrow_Body,4,away,2019-05-17 15:10:00,2019-05-17 16:15:00,1600,746
599,A,2019-05-17 16:20:00,SU,2451,I,CDG,32B,183,160,6,3,23,Narrow_Body,3,away,2019-05-17 16:20:00,2019-05-17 17:25:00,1600,870
600,D,2019-05-17 16:20:00,SU,1330,D,ARH,SU9,87,85,192,1,2,Regional,3,away,2019-05-17 15:30:00,2019-05-17 16:20:00,1250,439
601,A,2019-05-17 16:20:00,SU,209,I,PVG,77W,402,392,76,2,10,Wide_Body,3,away,2019-05-17 16:20:00,2019-05-17 17:40:00,2450,107
602,A,2019-05-17 16:25:00,SU,221,I,CAN,333,302,251,78,2,51,Wide_Body,5,away,2019-05-17 16:25:00,2019-05-17 17:45:00,2250,111
603,D,2019-05-17 16:25:00,EO,373,D,SVX,E90,110,75,10,3,35,Regional,5,away,2019-05-17 15:35:00,2019-05-17 16:25:00,1200,159
604,D,2019-05-17 16:25:00,SU,38,D,LED,32A,158,148,193,1,10,Narrow_Body,5,away,2019-05-17 15:20:00,2019-05-17 16:25:00,1550,34
605,A,2019-05-17 16:25:00,SU,19,D,LED,73H,158,150,86,1,8,Narrow_Body,5,away,2019-05-17 16:25:00,2019-05-17 17:30:00,1550,15
606,A,2019-05-17 16:25:00,SU,2035,I,OTP,320,140,88,4,5,52,Narrow_Body,5,away,2019-05-17 16:25:00,2019-05-17 17:30:00,1550,713
607,A,2019-05-17 16:30:00,SU,2031,I,BUD,32A,158,137,77,2,21,Narrow_Body,5,away,2019-05-17 16:30:00,2019-05-17 17:35:00,1550,709
608,A,2019-05-17 16:30:00,SU,2659,I,CPH,73H,158,117,5,5,41,Narrow_Body,5,away,2019-05-17 16:30:00,2019-05-17 17:35:00,1550,950
609,A,2019-05-17 16:30:00,SU,251,I,ICN,77W,402,322,11,3,80,Wide_Body,5,away,2019-05-17 16:30:00,2019-05-17 17:50:00,2100,129
610,D,2019-05-17 16:30:00,SU,1302,D,MRV,73H,158,132,194,1,26,Narrow_Body,5,away,2019-05-17 15:25:00,2019-05-17 16:30:00,1550,423
611,D,2019-05-17 16:30:00,SU,1226,D,GOJ,SU9,87,75,196,1,12,Regional,5,away,2019-05-17 15:40:00,2019-05-17 16:30:00,1250,381
612,A,2019-05-17 16:35:00,SU,291,I,HAN,77W,402,331,19,3,71,Wide_Body,4,jetbridge,2019-05-17 16:35:00,2019-05-17 17:35:00,2250,141
613,A,2019-05-17 16:35:00,SU,2013,I,PRG,32B,183,111,79,2,72,Narrow_Body,4,away,2019-05-17 16:35:00,2019-05-17 17:40:00,1550,699
614,D,2019-05-17 16:35:00,SU,1010,D,KGD,32A,158,122,197,1,36,Narrow_Body,4,away,2019-05-17 15:30:00,2019-05-17 16:35:00,1550,267
615,A,2019-05-17 16:35:00,SU,2581,I,LHR,321,170,76,10,3,94,Narrow_Body,4,away,2019-05-17 16:35:00,2019-05-17 17:40:00,1500,917
616,D,2019-05-17 16:40:00,AZ,549,I,FCO,320,180,114,80,5,66,Narrow_Body,5,away,2019-05-17 15:35:00,2019-05-17 16:40:00,1600,208
617,A,2019-05-17 16:40:00,SU,2175,I,OSL,32A,158,59,74,5,99,Narrow_Body,5,away,2019-05-17 16:40:00,2019-05-17 17:45:00,1600,775
618,A,2019-05-17 16:40:00,SU,2323,I,MUC,321,170,166,20,3,4,Narrow_Body,5,jetbridge,2019-05-17 16:40:00,2019-05-17 17:30:00,1750,808
619,D,2019-05-17 16:40:00,SU,1362,D,RTW,SU9,87,79,198,1,8,Regional,5,away,2019-05-17 15:50:00,2019-05-17 16:40:00,1250,458
620,A,2019-05-17 16:40:00,SU,213,I,HKG,77W,402,369,80,2,33,Wide_Body,5,away,2019-05-17 16:40:00,2019-05-17 18:00:00,2450,109
621,D,2019-05-17 16:45:00,SU,1730,D,PKC,77W,402,254,13,3,148,Wide_Body,4,jetbridge,2019-05-17 15:45:00,2019-05-17 16:45:00,2150,612
622,A,2019-05-17 16:45:00,SU,1861,I,EVN,32B,183,141,7,3,42,Narrow_Body,4,away,2019-05-17 16:45:00,2019-05-17 17:50:00,1500,650
623,A,2019-05-17 16:45:00,SU,2411,I,MXP,320,140,114,81,3,26,Narrow_Body,4,away,2019-05-17 16:45:00,2019-05-17 17:50:00,1600,852
624,D,2019-05-17 16:45:00,SU,2352,I,VIE,73H,158,144,7,3,14,Narrow_Body,4,away,2019-05-17 15:40:00,2019-05-17 16:45:00,1500,823
625,A,2019-05-17 16:50:00,BA,235,I,LHR,321,154,125,7,5,29,Narrow_Body,5,away,2019-05-17 16:50:00,2019-05-17 17:55:00,1550,123
626,D,2019-05-17 16:50:00,SU,1842,I,MSQ,32B,183,153,7,3,30,Narrow_Body,5,away,2019-05-17 15:45:00,2019-05-17 16:50:00,1500,637
627,D,2019-05-17 16:50:00,SU,1022,D,VOZ,SU9,87,85,90,1,2,Regional,5,away,2019-05-17 16:00:00,2019-05-17 16:50:00,1250,269
628,A,2019-05-17 16:50:00,SU,507,I,TLV,333,296,223,7,3,73,Wide_Body,5,away,2019-05-17 16:50:00,2019-05-17 18:10:00,1900,189
629,A,2019-05-17 16:50:00,KE,923,I,ICN,789,269,159,82,3,110,Wide_Body,5,away,2019-05-17 16:50:00,2019-05-17 18:10:00,1900,251
630,D,2019-05-17 16:55:00,SU,1292,D,IJK,SU9,87,77,88,1,10,Regional,4,away,2019-05-17 16:05:00,2019-05-17 16:55:00,1250,415
631,A,2019-05-17 16:55:00,EO,168,D,LED,E90,110,88,8,3,22,Regional,4,away,2019-05-17 16:55:00,2019-05-17 17:45:00,1200,71
632,A,2019-05-17 16:55:00,SU,262,I,LHR,320,140,62,9,3,78,Narrow_Body,4,away,2019-05-17 16:55:00,2019-05-17 18:00:00,1500,133
633,A,2019-05-17 16:55:00,CA,909,I,PEK,333,301,234,84,2,67,Wide_Body,4,away,2019-05-17 16:55:00,2019-05-17 18:15:00,2050,249
634,A,2019-05-17 17:00:00,MU,591,I,PVG,333,298,253,42,2,45,Wide_Body,5,away,2019-05-17 17:00:00,2019-05-17 18:20:00,2400,215
635,A,2019-05-17 17:00:00,SU,2481,I,NAP,320,140,74,3,3,66,Narrow_Body,5,away,2019-05-17 17:00:00,2019-05-17 18:05:00,1500,889
636,A,2019-05-17 17:00:00,SU,2611,I,LJU,320,140,98,83,3,42,Narrow_Body,5,away,2019-05-17 17:00:00,2019-05-17 18:05:00,1600,934
637,D,2019-05-17 17:00:00,KL,904,I,AMS,73H,186,145,3,5,41,Narrow_Body,5,away,2019-05-17 15:55:00,2019-05-17 17:00:00,1550,247
638,D,2019-05-17 17:00:00,SU,2024,I,PRG,32B,183,92,83,5,91,Narrow_Body,5,away,2019-05-17 15:55:00,2019-05-17 17:00:00,1600,706
639,D,2019-05-17 17:05:00,FV,6283,D,UUS,773,373,358,15,3,15,Wide_Body,6,jetbridge,2019-05-17 16:05:00,2019-05-17 17:05:00,2250,986
640,A,2019-05-17 17:05:00,SU,1117,D,AER,332,229,184,3,3,45,Wide_Body,6,away,2019-05-17 17:05:00,2019-05-17 18:25:00,1900,294
641,A,2019-05-17 17:05:00,SU,2041,I,ZAG,320,140,102,75,5,38,Narrow_Body,6,away,2019-05-17 17:05:00,2019-05-17 18:10:00,1600,717
642,D,2019-05-17 17:05:00,OK,895,I,PRG,73H,189,112,75,2,77,Narrow_Body,6,away,2019-05-17 16:00:00,2019-05-17 17:05:00,1550,242
643,A,2019-05-17 17:05:00,SU,2597,I,VCE,32B,183,127,75,5,56,Narrow_Body,6,away,2019-05-17 17:05:00,2019-05-17 18:10:00,1600,926
644,D,2019-05-17 17:05:00,SU,1214,D,KUF,73H,158,155,195,1,3,Narrow_Body,6,away,2019-05-17 16:00:00,2019-05-17 17:05:00,1550,369
645,A,2019-05-17 17:10:00,EO,188,D,ROV,E90,110,99,1,3,11,Regional,6,away,2019-05-17 17:10:00,2019-05-17 18:00:00,1200,83
646,A,2019-05-17 17:10:00,SU,2091,I,BEG,73H,158,136,83,2,22,Narrow_Body,6,away,2019-05-17 17:10:00,2019-05-17 18:15:00,1550,729
647,D,2019-05-17 17:10:00,MU,262,I,PVG,333,298,142,1,2,156,Wide_Body,6,away,2019-05-17 15:50:00,2019-05-17 17:10:00,1900,134
648,A,2019-05-17 17:10:00,SU,271,I,BKK,333,296,242,44,2,54,Wide_Body,6,away,2019-05-17 17:10:00,2019-05-17 18:30:00,2400,137
649,D,2019-05-17 17:10:00,SU,24,D,LED,32A,158,156,199,1,2,Narrow_Body,6,away,2019-05-17 16:05:00,2019-05-17 17:10:00,1550,20
650,D,2019-05-17 17:10:00,FV,6183,D,ROV,73H,189,162,12,3,27,Narrow_Body,6,jetbridge,2019-05-17 16:20:00,2019-05-17 17:10:00,1750,976
651,D,2019-05-17 17:15:00,D2,166,D,CEE,CR2,50,20,14,3,30,Regional,5,jetbridge,2019-05-17 16:35:00,2019-05-17 17:15:00,1350,69
652,A,2019-05-17 17:15:00,SU,2347,I,HAM,320,140,115,1,3,25,Narrow_Body,5,away,2019-05-17 17:15:00,2019-05-17 18:20:00,1500,820
653,D,2019-05-17 17:15:00,SU,1710,D,KHV,77W,402,311,1,3,91,Wide_Body,5,away,2019-05-17 15:55:00,2019-05-17 17:15:00,2000,610
654,A,2019-05-17 17:15:00,SU,321,I,MLE,333,302,205,1,2,97,Wide_Body,5,away,2019-05-17 17:15:00,2019-05-17 18:35:00,2200,148
655,A,2019-05-17 17:15:00,SU,2111,I,ATH,32B,183,120,2,2,63,Narrow_Body,5,away,2019-05-17 17:15:00,2019-05-17 18:20:00,1600,742
656,A,2019-05-17 17:20:00,SU,21,D,LED,32A,158,156,87,1,2,Narrow_Body,4,away,2019-05-17 17:20:00,2019-05-17 18:25:00,1550,17
